Well	Top	Base	Unit	Comment
6507/11-3	1963.00	0.00	ROGALAND GP	
6507/11-3	1963.00	0.00	TARE FM	
6507/11-3	2038.00	0.00	TANG FM	
6507/11-3	2087.00	2290.00	SHETLAND GP	revised base group definition
6507/11-3	2087.00	2129.00	SPRINGAR FM	additional unit
6507/11-3	2129.00	2290.00	NISE FM	additional unit
6507/11-3	2290.00	2358.00	CROMER KNOLL GP	
6507/11-3	2290.00	2348.00	LANGEBARN FM	new formation
6507/11-3	2348.00	2358.00	LYR FM	top depth changed
6507/11-3	2358.00	0.00	VIKING GP	
6507/11-3	2358.00	0.00	DRAUPNE FM	Changed from SPEKK FM
6507/11-3	2373.00	0.00	HEATHER FM	Changed from MELKE FM
6507/11-3	2412.00	0.00	FANGST GP	
6507/11-3	2412.00	0.00	GARN FM	
6507/11-3	2457.00	0.00	NOT FM	
6507/11-3	2472.00	0.00	ILE FM	
6507/11-3	2536.00	0.00	ROR FM	
6507/11-3	2563.00	0.00	BÅT GP	
6507/11-3	2630.00	0.00	TILJE FM	
6507/11-3	2825.00	0.00	ÅRE FM	
6507/11-4	314.00	0.00	NORDLAND GP	
6507/11-4	314.00	0.00	NAUST FM	
6507/11-4	1380.00	0.00	KAI FM	
6507/11-4	2015.00	0.00	ROGALAND GP	
6507/11-4	2015.00	0.00	TARE FM	
6507/11-4	2066.00	0.00	TANG FM	
6507/11-4	2134.50	2511.50	SHETLAND GP	revised base group definition
6507/11-4	2134.50	2200.00	SPRINGAR FM	
6507/11-4	2200.00	2367.50	NISE FM	questionable top depth
6507/11-4	2367.50	2511.50	KVITNOS FM	
6507/11-4	2511.50	2529.50	CROMER KNOLL GP	
6507/11-4	2511.50	2521.50	LANGEBARN FM	new formation
6507/11-4	2521.50	2529.50	LYR FM	
6507/11-4	2530.00	0.00	VIKING GP	
6507/11-4	2530.00	0.00	SPEKK FM	
6507/11-4	2535.00	0.00	MELKE FM	
6507/11-4	2677.00	0.00	FANGST GP	
6507/11-4	2677.00	0.00	GARN FM	
6507/11-4	2732.00	0.00	NOT FM	
6507/11-4	2747.00	0.00	ILE FM	
6507/11-4	2866.00	0.00	BÅT GP	
6507/11-4	2866.00	0.00	ROR FM	
6507/11-4	2992.00	0.00	TILJE FM	
6507/11-5 S	281.00	0.00	NORDLAND GP	
6507/11-5 S	574.00	0.00	NAUST FM	
6507/11-5 S	1401.00	0.00	KAI FM	
6507/11-5 S	1550.00	0.00	HORDALAND GP	
6507/11-5 S	1550.00	0.00	BRYGGE FM	
6507/11-5 S	2018.00	0.00	TARE FM	
6507/11-5 S	2018.00	0.00	ROGALAND GP	
6507/11-5 S	2062.00	0.00	TANG FM	
6507/11-5 S	2150.50	2393.00	SHETLAND GP	revised base group definition, top depth changed 0.5m
6507/11-5 S	2150.50	2201.00	SPRINGAR FM	top depth changed 0.5m
6507/11-5 S	2201.00	2323.00	NISE FM	top depth changed, questionable, no sonic log
6507/11-5 S	2323.00	2393.00	KVITNOS FM	top depth changed, questionable, no sonic log
6507/11-5 S	2393.00	2434.00	CROMER KNOLL GP	top depth changed
6507/11-5 S	2393.00	2420.00	LANGEBARN FM	new formation, top depth changed (from Lange Formation)
6507/11-5 S	2420.00	2434.00	LYR FM	
6507/11-5 S	2434.00	0.00	VIKING GP	
6507/11-5 S	2434.00	0.00	DRAUPNE FM	Changed from SPEKK FM
6507/11-5 S	2445.00	0.00	HEATHER FM	Changed from MELKE FM
6507/11-5 S	2484.00	0.00	FANGST GP	
6507/11-5 S	2484.00	0.00	GARN FM	
6507/11-5 S	2539.00	0.00	NOT FM	
6507/11-5 S	2554.00	0.00	ILE FM	
6507/11-5 S	2624.00	0.00	BÅT GP	
6507/11-5 S	2624.00	0.00	ROR FM	
6507/11-6	316.00	0.00	NORDLAND GP	
6507/11-6	443.00	0.00	NAUST FM	
6507/11-6	1392.00	0.00	KAI FM	
6507/11-6	1542.00	0.00	HORDALAND GP	
6507/11-6	1542.00	0.00	BRYGGE FM	
6507/11-6	2022.00	0.00	ROGALAND GP	
6507/11-6	2022.00	0.00	TARE FM	
6507/11-6	2102.00	0.00	TANG FM	
6507/11-6	2162.00	2697.00	SHETLAND GP	revised base group definition
6507/11-6	2162.00	2275.50	SPRINGAR FM	
6507/11-6	2275.50	2448.50	NISE FM	top depth changed
6507/11-6	2448.50	2697.00	KVITNOS FM	top depth changed
6507/11-6	2697.00	2885.00	CROMER KNOLL GP	top depth changed
6507/11-6	2697.00	2818.50	LANGEBARN FM	new formation, top depth changed (from Lange Formation)
6507/11-6	2818.50	2885.00	LYR FM	top depth changed
6507/11-6	2885.00	0.00	VIKING GP	
6507/11-6	2885.00	0.00	DRAUPNE FM	Changed from SPEKK FM
6507/11-6	2983.00	0.00	HEATHER FM	Changed from MELKE FM
6507/11-6	3030.00	0.00	GARN FM	
6507/11-6	3077.00	0.00	NOT FM	
6507/11-6	3094.00	0.00	ILE FM	
6507/11-6	3160.00	0.00	BÅT GP	
6507/11-6	3160.00	0.00	ROR FM	
6507/11-6	3261.00	0.00	TILJE FM	
6507/11-6	3387.00	0.00	ÅRE FM	
6507/11-7	320.00	0.00	NORDLAND GP	
6507/11-7	730.00	0.00	NAUST FM	
6507/11-7	1408.00	0.00	KAI FM	
6507/11-7	1710.00	0.00	HORDALAND GP	
6507/11-7	1710.00	0.00	BRYGGE FM	
6507/11-7	2052.00	0.00	ROGALAND GP	
6507/11-7	2052.00	0.00	TARE FM	
6507/11-7	2100.00	0.00	TANG FM	
6507/11-7	2158.00	2950.00	SHETLAND GP	revised base group definition. TD in this group, based on NPD fact pages. No logs or biostrat.
6507/11-7	2158.00	2269.00	SPRINGAR FM	based on NPD fact pages, no logs or biostrat.
6507/11-7	2269.00	2565.00	NISE FM	based on operator, 2237m on NPD fact pages, no logs or biostrat.
6507/11-7	2565.00	2777.00	KVITNOS FM	based on operator, 2513m on NPD fact pages, no logs or biostrat.
6507/11-7	2777.00	2817.00	LYSING MB	based on NPD fact pages, no logs or biostrat.
6507/11-7	2777.00	2950.00	BLÅLANGE FM	new formation. TD in this formation
6507/11-8	325.00	0.00	NORDLAND GP	
6507/11-8	544.00	0.00	NAUST FM	
6507/11-8	1399.00	0.00	KAI FM	
6507/11-8	1763.00	0.00	HORDALAND GP	
6507/11-8	1763.00	0.00	BRYGGE FM	
6507/11-8	2000.00	0.00	ROGALAND GP	
6507/11-8	2000.00	0.00	TARE FM	
6507/11-8	2059.00	0.00	TANG FM	
6507/11-8	2205.00	2359.00	SHETLAND GP	revised base group definition. Based on NPD fact pages. No logs or biostrat.
6507/11-8	2205.00	2359.00	NISE FM	based on NPD fact pages. Note absence of Springar Fm & underlying Cret Fms, no logs or biostrat
6507/11-8	2359.00	2373.00	CROMER KNOLL GP	revised top definition, based on NPD fact pages. no logs or biostrat
6507/11-8	2359.00	2366.00	LANGEBARN FM	new formation, based on NPD fact pages for top Cromer Knoll Gp, no logs or biostrat., unit questionably present
6507/11-8	2366.00	2373.00	LYR FM	based on NPD fact pages. no logs or biostrat
6507/11-8	2373.00	0.00	VIKING GP	
6507/11-8	2373.00	0.00	SPEKK FM	
6507/11-8	2391.00	0.00	MELKE FM	
6507/11-8	2416.00	0.00	FANGST GP	
6507/11-8	2416.00	0.00	GARN FM	
6507/11-8	2447.00	0.00	NOT FM	
6507/11-8	2459.00	0.00	ILE FM	
6507/11-8	2519.00	0.00	BÅT GP	
6507/11-8	2519.00	0.00	ROR FM	
6507/11-8	2594.00	0.00	TILJE FM	
6507/11-8	2701.00	0.00	ÅRE FM	
6507/11-9	299.00	0.00	NORDLAND GP	
6507/11-9	299.00	0.00	NAUST FM	
6507/11-9	1392.00	0.00	KAI FM	
6507/11-9	1640.00	0.00	HORDALAND GP	
6507/11-9	1640.00	0.00	BRYGGE FM	
6507/11-9	2005.00	0.00	ROGALAND GP	
6507/11-9	2005.00	0.00	TARE FM	
6507/11-9	2068.00	0.00	TANG FM	
6507/11-9	2121.00	0.00	SHETLAND GP	revised base group definition, based on NPD fact pages. No logs or biostrat
6507/11-9	2121.00	2174.00	SPRINGAR FM	based on NPD fact pages, no logs or biostrat
6507/11-9	2174.00	2389.00	NISE FM	based on NPD fact pages, no logs or biostrat
6507/11-9	2389.00	2529.00	KVITNOS FM	based on NPD fact pages, no logs or biostrat
6507/11-9	2529.00	2535.00	CROMER KNOLL GP	based on NPD fact pages. No logs or biostrat, interpreted unconformity at base Kvitnos Fm for thin Cromer Knoll Gr
6507/11-9	2529.00	2531.00	LANGEBARN FM	new formation
6507/11-9	2531.00	2535.00	LYR FM	
6507/11-9	2535.00	0.00	VIKING GP	
6507/11-9	2535.00	0.00	SPEKK FM	
6507/11-9	2543.00	0.00	MELKE FM	
6507/11-9	2597.00	0.00	FANGST GP	
6507/11-9	2597.00	0.00	GARN FM	
6507/11-9	2637.00	0.00	NOT FM	
6507/11-9	2653.00	0.00	ILE FM	
6507/11-9	2730.00	0.00	BÅT GP	
6507/11-9	2730.00	0.00	ROR FM	
6507/11-9	2812.00	0.00	TILJE FM	
6507/11-9	2910.00	0.00	ÅRE FM	
6507/12-1	250.00	0.00	NORDLAND GP	
6507/12-1	250.00	0.00	NAUST FM	
6507/12-1	1342.00	0.00	KAI FM	
6507/12-1	1495.00	0.00	HORDALAND GP	
6507/12-1	1495.00	0.00	BRYGGE FM	
6507/12-1	1826.00	0.00	ROGALAND GP	
6507/12-1	1826.00	0.00	TARE FM	
6507/12-1	1884.00	0.00	TANG FM	
6507/12-1	1929.00	2012.00	SHETLAND GP	revised base group definition
6507/12-1	1929.00	1951.00	SPRINGAR FM	
6507/12-1	1964.00	2012.00	NISE FM	additional unit, top depth questionable
6507/12-1	2012.00	2032.00	CROMER KNOLL GP	
6507/12-1	2012.00	2032.00	LYR FM	
6507/12-1	2032.00	0.00	VIKING GP	
6507/12-1	2032.00	0.00	DRAUPNE FM	Changed from SPEKK FM
6507/12-1	2052.00	0.00	HEATHER FM	Changed from MELKE FM
6507/12-1	2094.00	0.00	FANGST GP	
6507/12-1	2094.00	0.00	GARN FM	
6507/12-1	2128.00	0.00	NOT FM	
6507/12-1	2143.00	0.00	ILE FM	
6507/12-1	2213.00	0.00	BÅT GP	
6507/12-1	2213.00	0.00	ROR FM	
6507/12-1	2303.00	0.00	TILJE FM	
6507/12-1	2412.00	0.00	ÅRE FM	
6507/12-2	286.00	0.00	NORDLAND GP	
6507/12-2	286.00	0.00	NAUST FM	
6507/12-2	1020.00	0.00	KAI FM	
6507/12-2	1305.00	0.00	HORDALAND GP	
6507/12-2	1305.00	0.00	BRYGGE FM	
6507/12-2	1717.00	0.00	ROGALAND GP	
6507/12-2	1717.00	0.00	TARE FM	
6507/12-2	1783.00	0.00	TANG FM	
6507/12-2	1818.00	1872.00	SHETLAND GP	
6507/12-2	1818.00	1846.00	SPRINGAR FM	
6507/12-2	1846.00	1872.00	NISE FM	additional unit
6507/12-2	1872.00	0.00	VIKING GP	
6507/12-2	1872.00	0.00	DRAUPNE FM	Changed from SPEKK FM
6507/12-2	1878.00	0.00	HEATHER FM	Changed from MELKE FM
6507/12-2	1922.00	0.00	FANGST GP	
6507/12-2	1922.00	0.00	GARN FM	
6507/12-2	2007.00	0.00	BÅT GP	
6507/12-2	2007.00	0.00	ROR FM	
6507/12-2	2076.00	0.00	TILJE FM	
6507/12-2	2193.00	0.00	ÅRE FM	
6507/12-3	266.00	0.00	NORDLAND GP	
6507/12-3	266.00	0.00	NAUST FM	
6507/12-3	1311.00	0.00	KAI FM	
6507/12-3	1425.00	0.00	HORDALAND GP	
6507/12-3	1425.00	0.00	BRYGGE FM	
6507/12-3	1770.00	0.00	ROGALAND GP	
6507/12-3	1770.00	0.00	TARE FM	
6507/12-3	1823.00	0.00	TANG FM	
6507/12-3	1862.00	1937.00	SHETLAND GP	
6507/12-3	1862.00	1885.00	SPRINGAR FM	
6507/12-3	1885.00	1937.00	NISE FM	additional unit, top depth questionable
6507/12-3	1937.00	0.00	VIKING GP	
6507/12-3	1937.00	0.00	DRAUPNE FM	Changed from SPEKK FM
6507/12-3	1939.00	0.00	HEATHER FM	Changed from MELKE FM
6507/12-3	1972.00	0.00	FANGST GP	
6507/12-3	1972.00	0.00	GARN FM	
6507/12-3	2015.00	0.00	NOT FM	
6507/12-3	2032.00	0.00	ILE FM	
6507/12-3	2098.00	0.00	BÅT GP	
6507/12-3	2098.00	0.00	ROR FM	
6507/12-3	2186.00	0.00	TILJE FM	
6507/12-3	2351.00	0.00	ÅRE FM	
6507/2-1	404.00	0.00	NORDLAND GP	
6507/2-1	1431.00	0.00	KAI FM	
6507/2-1	1686.00	0.00	HORDALAND GP	
6507/2-1	1686.00	0.00	BRYGGE FM	
6507/2-1	1841.00	0.00	ROGALAND GP	
6507/2-1	1851.00	0.00	TARE FM	
6507/2-1	1959.00	0.00	TANG FM	
6507/2-1	2003.00	3572.00	SHETLAND GP	revised base group definition
6507/2-1	2003.00	2178.00	SPRINGAR FM	additional unit
6507/2-1	2178.00	2492.00	NISE FM	additional unit
6507/2-1	2492.00	2874.00	KVITNOS FM	additional unit
6507/2-1	2874.00	3572.00	BLÅLANGE FM	new formation
6507/2-1	2874.00	2879.00	LYSING MB	revised status
6507/2-1	3425.00	3456.50	BREIFLABB MB	new member, additional unit
6507/2-1	3477.00	3515.00	SMØRFLYNDRE MB	new member, questionable additional unit, thin interbedded sandstones and claystones
6507/2-1	3572.00	3610.00	CROMER KNOLL GP	revised top group definition
6507/2-1	3572.00	3588.00	LANGEBARN FM	new formation
6507/2-1	3588.00	3610.00	LYR FM	additional unit
6507/2-1	3610.00	0.00	VIKING GP	
6507/2-1	3610.00	0.00	DRAUPNE FM	Changed from SPEKK FM
6507/2-1	3615.00	0.00	HEATHER FM	Changed from MELKE FM
6507/2-1	3858.00	0.00	FANGST GP	
6507/2-1	3858.00	0.00	GARN FM	
6507/2-1	3881.00	0.00	NOT FM	
6507/2-1	3907.00	0.00	ILE FM	
6507/2-1	3929.00	0.00	BÅT GP	
6507/2-1	3947.00	0.00	TILJE FM	
6507/2-1	4135.00	0.00	ÅRE FM	
6507/2-2	407.00	0.00	NORDLAND GP	
6507/2-2	655.00	0.00	NAUST FM	
6507/2-2	1397.00	0.00	KAI FM	
6507/2-2	1680.00	0.00	HORDALAND GP	
6507/2-2	1680.00	0.00	BRYGGE FM	
6507/2-2	1850.00	0.00	ROGALAND GP	
6507/2-2	1850.00	0.00	TARE FM	
6507/2-2	1941.00	0.00	TANG FM	
6507/2-2	1987.00	3365.50	SHETLAND GP	revised base group definition
6507/2-2	1987.00	2182.00	SPRINGAR FM	
6507/2-2	2182.00	2497.00	NISE FM	additional unit
6507/2-2	2497.00	2817.50	KVITNOS FM	additional unit
6507/2-2	2817.50	3350.50	BLÅLANGE FM	new formation
6507/2-2	2817.50	2831.00	LYSING MB	revised status, top depth changed 0.5m
6507/2-2	3263.00	3293.00	BREIFLABB MB	new member, type section, cored, base boundary at 3295.15m (core depth , core #2),additional unit
6507/2-2	3330.00	3334.50	SMØRFLYNDRE MB	new member, type section, cored, additional unit
6507/2-2	3365.50	3374.50	CROMER KNOLL GP	revised top group definition, based depth changed
6507/2-2	3365.50	3374.50	LANGEBARN FM	new formation, base depth changed (from Lange Formation)
6507/2-2	3380.00	0.00	VIKING GP	
6507/2-2	3380.00	0.00	MELKE FM	
6507/2-2	3673.00	0.00	FANGST GP	
6507/2-2	3673.00	0.00	GARN FM	
6507/2-2	3698.00	0.00	NOT FM	
6507/2-2	3703.00	0.00	ILE FM	
6507/2-2	3720.00	0.00	BÅT GP	
6507/2-2	3720.00	0.00	ROR FM	
6507/2-2	3746.00	0.00	TOFTE FM	
6507/2-2	3770.00	0.00	TILJE FM	
6507/2-2	3810.00	0.00	ÅRE FM	
6507/2-3	378.00	0.00	NORDLAND GP	
6507/2-3	378.00	0.00	NAUST FM	
6507/2-3	1375.00	0.00	KAI FM	
6507/2-3	1835.00	0.00	HORDALAND GP	
6507/2-3	1835.00	0.00	BRYGGE FM	
6507/2-3	1948.00	0.00	ROGALAND GP	
6507/2-3	1948.00	0.00	TARE FM	
6507/2-3	2005.00	0.00	TANG FM	
6507/2-3	2052.00	3359.00	SHETLAND GP	revised base group definition
6507/2-3	2052.00	2234.50	SPRINGAR FM	
6507/2-3	2234.50	2453.00	NISE FM	top depth changed
6507/2-3	2453.00	2850.00	KVITNOS FM	
6507/2-3	2850.00	3359.00	BLÅLANGE FM	new formation
6507/2-3	2850.00	2891.00	LYSING MB	revised status
6507/2-3	3250.50	3281.00	BREIFLABB MB	additional unit, cored
6507/2-3	3359.00	3843.00	CROMER KNOLL GP	revised top group definition
6507/2-3	3359.00	3791.00	LANGEBARN FM	new formation
6507/2-3	3791.00	3843.00	LYR FM	
6507/2-3	3843.00	0.00	VIKING GP	
6507/2-3	3843.00	0.00	DRAUPNE FM	Changed from SPEKK FM
6507/2-4	383.00	0.00	NORDLAND GP	
6507/2-4	1375.00	0.00	KAI FM	
6507/2-4	1800.00	0.00	HORDALAND GP	
6507/2-4	1800.00	0.00	BRYGGE FM	
6507/2-4	1852.00	0.00	ROGALAND GP	
6507/2-4	1852.00	0.00	TARE FM	
6507/2-4	1964.00	0.00	SHETLAND GP	
6507/2-4	1964.00	0.00	SPRINGAR FM	
6507/2-4	2456.00	0.00	KVITNOS FM	
6507/2-4	2832.00	0.00	CROMER KNOLL GP	
6507/2-4	2832.00	0.00	LYSING FM	
6507/2-4	2853.00	0.00	LANGE FM	
6507/2-4	3552.00	0.00	LYR FM	
6507/3-1	393.00	0.00	NORDLAND GP	
6507/3-1	672.00	0.00	NAUST FM	
6507/3-1	1305.00	0.00	KAI FM	
6507/3-1	1610.00	0.00	HORDALAND GP	
6507/3-1	1610.00	0.00	BRYGGE FM	
6507/3-1	1887.00	0.00	ROGALAND GP	
6507/3-1	1887.00	0.00	TARE FM	
6507/3-1	1923.00	0.00	TANG FM	
6507/3-1	1983.50	2960.00	SHETLAND GP	revised base group definition, top depth changed 0.5m
6507/3-1	1983.50	2106.00	SPRINGAR FM	top depth changed 0.5m
6507/3-1	2106.00	2515.00	NISE FM	
6507/3-1	2515.00	2809.00	KVITNOS FM	top depth changed
6507/3-1	2809.00	2960.00	BLÅLANGE FM	new formation
6507/3-1	2960.00	3088.00	CROMER KNOLL GP	revised top group definition
6507/3-1	2960.00	3018.00	LANGEBARN FM	new formation
6507/3-1	3018.00	3088.00	LYR FM	
6507/3-1	3088.00	0.00	VIKING GP	
6507/3-1	3088.00	0.00	DRAUPNE FM	Changed from SPEKK FM
6507/3-1	3122.00	0.00	HEATHER FM	Changed from MELKE FM
6507/3-1	3608.00	0.00	FANGST GP	
6507/3-1	3608.00	0.00	GARN FM	
6507/3-1	3635.00	0.00	NOT FM	
6507/3-1	3665.00	0.00	ILE FM	
6507/3-1	3723.00	0.00	BÅT GP	
6507/3-1	3723.00	0.00	ROR FM	
6507/3-1	3743.00	0.00	TOFTE FM	
6507/3-1	3776.00	0.00	TILJE FM	
6507/3-1	3976.00	0.00	ÅRE FM	
6507/3-2	433.00	1200.00	NORDLAND GP	
6507/3-2	656.00	0.00	NAUST FM	
6507/3-2	1121.00	0.00	KAI FM	
6507/3-2	1200.00	0.00	NOT FM	
6507/3-2	1200.00	1210.00	FANGST GP	No Cretaceous sediments
6507/3-2	1205.00	0.00	ILE FM	
6507/3-2	1210.00	0.00	BÅT GP	
6507/3-2	1210.00	0.00	ROR FM	
6507/3-2	1225.00	0.00	TILJE FM	
6507/3-2	1356.00	0.00	ÅRE FM	
6507/3-3	416.00	0.00	NORDLAND GP	
6507/3-3	681.00	0.00	NAUST FM	
6507/3-3	1372.00	0.00	KAI FM	
6507/3-3	1710.00	0.00	HORDALAND GP	
6507/3-3	1710.00	0.00	BRYGGE FM	
6507/3-3	1931.00	0.00	ROGALAND GP	
6507/3-3	1931.00	0.00	TARE FM	
6507/3-3	2010.00	0.00	TANG FM	
6507/3-3	2045.00	2847.00	SHETLAND GP	revised base group definition
6507/3-3	2045.00	2140.00	SPRINGAR FM	
6507/3-3	2140.00	2413.00	NISE FM	additional unit
6507/3-3	2413.00	2641.00	KVITNOS FM	additional unit
6507/3-3	2641.00	2847.00	BLÅLANGE FM	new formation
6507/3-3	2847.00	3013.00	CROMER KNOLL GP	revised top group definition, top depth guided by Albian at 2850m
6507/3-3	2847.00	3013.00	LANGEBARN FM	new formation, top depth guided by Albian at 2850m
6507/3-3	3013.00	0.00	VIKING GP	
6507/3-3	3013.00	0.00	DRAUPNE FM	Changed from SPEKK FM
6507/3-3	3093.00	0.00	HEATHER FM	Changed from MELKE FM
6507/3-3	3364.00	0.00	FANGST GP	
6507/3-3	3364.00	0.00	GARN FM	
6507/3-3	3404.00	0.00	NOT FM	
6507/3-3	3447.00	0.00	ILE FM	
6507/3-3	3478.00	0.00	BÅT GP	
6507/3-3	3478.00	0.00	ROR FM	
6507/3-3	3538.00	0.00	TILJE FM	
6507/3-3	3680.00	0.00	ÅRE FM	
6507/3-3 A	416.00	0.00	NORDLAND GP	
6507/3-3 A	681.00	0.00	NAUST FM	
6507/3-3 A	1372.00	0.00	KAI FM	
6507/3-3 A	1710.00	0.00	HORDALAND GP	
6507/3-3 A	1710.00	0.00	BRYGGE FM	
6507/3-3 A	1933.00	0.00	ROGALAND GP	
6507/3-3 A	1933.00	0.00	TARE FM	
6507/3-3 A	2012.00	0.00	TANG FM	
6507/3-3 A	2048.50	2948.00	SHETLAND GP	revised base group definition, top depth changed 0.5m
6507/3-3 A	2048.50	2141.00	SPRINGAR FM	top depth changed 0.5m
6507/3-3 A	2141.00	2397.00	NISE FM	additional unit, questionable top based on gamma & resistivity log, no sonic log or biostratigraphy, based on correlation with 6507/3-3 well
6507/3-3 A	2397.00	2655.50	KVITNOS FM	additional unit, questionable top based on dolomite, no sonic log or biostratigraphy, based on correlation with 6507/3-3 well
6507/3-3 A	2655.50	2948.00	BLÅLANGE FM	new formation
6507/3-3 A	2948.00	3098.00	CROMER KNOLL GP	new formation, top depth questionable based on gamma log, no sonic log, no biostratigraphy
6507/3-3 A	2948.00	3098.00	LANGEBARN FM	new formation, top depth questionable based on gamma log, no sonic log, no biostratigraphy
6507/3-3 A	3098.00	0.00	VIKING GP	
6507/3-3 A	3098.00	0.00	DRAUPNE FM	Changed from SPEKK FM
6507/3-3 A	3158.00	0.00	HEATHER FM	Changed from MELKE FM
6507/3-3 A	3789.00	0.00	FANGST GP	
6507/3-3 A	3789.00	0.00	GARN FM	
6507/3-3 A	3911.00	0.00	NOT FM	
6507/3-3 B	416.00	0.00	NORDLAND GP	
6507/3-3 B	681.00	0.00	NAUST FM	
6507/3-3 B	1372.00	0.00	KAI FM	
6507/3-3 B	1710.00	0.00	HORDALAND GP	
6507/3-3 B	1710.00	0.00	BRYGGE FM	
6507/3-3 B	1933.00	0.00	ROGALAND GP	
6507/3-3 B	1933.00	0.00	TARE FM	
6507/3-3 B	2012.00	0.00	TANG FM	
6507/3-3 B	2048.50	2948.00	SHETLAND GP	"revised base group definition, top depth changed 0.5m; Cretaceous tops as per 6507/3-3 A"
6507/3-3 B	2048.50	2141.00	SPRINGAR FM	top depth changed 0.5m
6507/3-3 B	2141.00	2397.00	NISE FM	additional unit, questionable top based on gamma & resistivity log, no sonic log or biostratigraphy, based on correlation with 6507/3-3 well
6507/3-3 B	2397.00	2655.50	KVITNOS FM	additional unit, questionable top based on dolomite, no sonic log or biostratigraphy, based on correlation with 6507/3-3 well
6507/3-3 B	2655.50	2948.00	BLÅLANGE FM	new formation
6507/3-3 B	2948.00	3098.00	CROMER KNOLL GP	new formation, top depth questionable based on gamma log, no sonic log, no biostratigraphy
6507/3-3 B	2948.00	3098.00	LANGEBARN FM	new formation, top depth questionable based on gamma log, no sonic log, no biostratigraphy
6507/3-3 B	3098.00	0.00	VIKING GP	
6507/3-3 B	3098.00	0.00	DRAUPNE FM	Changed from SPEKK FM
6507/3-3 B	3158.00	0.00	HEATHER FM	Changed from MELKE FM
6507/3-3 B	3792.00	0.00	FANGST GP	
6507/3-3 B	3792.00	0.00	GARN FM	
6507/3-3 B	3921.00	0.00	NOT FM	
6507/3-3 B	4020.00	0.00	ILE FM	
6507/3-3 B	4110.00	0.00	BÅT GP	
6507/3-3 B	4110.00	0.00	ROR FM	
6507/3-3 B	4216.00	0.00	TILJE FM	
6507/3-4	408.00	0.00	NORDLAND GP	
6507/3-4	704.00	0.00	NAUST FM	
6507/3-4	1313.00	0.00	KAI FM	
6507/3-4	1620.00	0.00	HORDALAND GP	
6507/3-4	1620.00	0.00	BRYGGE FM	
6507/3-4	1900.00	0.00	ROGALAND GP	
6507/3-4	1900.00	0.00	TARE FM	
6507/3-4	1942.00	0.00	TANG FM	
6507/3-4	1994.50	2993.50	SHETLAND GP	revised base group definition, top depth changed 0.5m
6507/3-4	1994.50	2124.00	SPRINGAR FM	top depth changed 0.5m
6507/3-4	2124.00	2823.50	NISE FM	
6507/3-4	2532.00	2882.50	KVITNOS FM	top depth changed from 2824m, based on sonic log and guided by abt Inoceramus at 2540m
6507/3-4	2882.50	2993.50	BLÅLANGE FM	new formation
6507/3-4	2993.50	3160.50	CROMER KNOLL GP	revised top group definition, base depth changed 0.5m
6507/3-4	2993.50	3039.50	LANGEBARN FM	new formation
6507/3-4	3040.00	3160.50	LYR FM	base depth changed 0.5m
6507/3-4	3161.00	0.00	VIKING GP	
6507/3-4	3161.00	0.00	DRAUPNE FM	Changed from SPEKK FM
6507/3-4	3185.00	0.00	HEATHER FM	Changed from MELKE FM
6507/3-4	3725.00	0.00	FANGST GP	
6507/3-4	3725.00	0.00	GARN FM	
6507/3-4	3738.00	0.00	NOT FM	
6507/3-4	3786.00	0.00	ILE FM	
6507/3-4	3856.00	0.00	BÅT GP	
6507/3-4	3856.00	0.00	ROR FM	
6507/3-4	3919.00	0.00	TILJE FM	
6507/3-4	4047.00	0.00	ÅRE FM	
6507/3-5 S	390.00	0.00	NORDLAND GP	
6507/3-5 S	390.00	0.00	NAUST FM	
6507/3-5 S	1415.00	0.00	KAI FM	
6507/3-5 S	1772.00	0.00	HORDALAND GP	
6507/3-5 S	1772.00	0.00	BRYGGE FM	
6507/3-5 S	2046.00	0.00	ROGALAND GP	
6507/3-5 S	2046.00	0.00	TARE FM	
6507/3-5 S	2098.00	0.00	TANG FM	
6507/3-5 S	2137.00	0.00	SHETLAND GP	
6507/3-5 S	2137.00	0.00	SPRINGAR FM	
6507/3-5 S	2296.00	0.00	NISE FM	
6507/3-5 S	3155.00	0.00	KVITNOS FM	
6507/3-5 S	3240.00	0.00	CROMER KNOLL GP	
6507/3-5 S	3240.00	0.00	LANGE FM	
6507/3-5 S	3432.00	0.00	LYR FM	
6507/3-5 S	3566.00	0.00	VIKING GP	
6507/3-5 S	3566.00	0.00	SPEKK FM	
6507/3-5 S	3570.00	0.00	MELKE FM	
6507/3-5 S	3960.00	0.00	FANGST GP	
6507/3-5 S	3960.00	0.00	GARN FM	
6507/3-5 S	3972.00	0.00	NOT FM	
6507/3-5 S	4016.00	0.00	ILE FM	
6507/3-5 S	4063.00	0.00	BÅT GP	
6507/3-5 S	4063.00	0.00	ROR FM	
6507/3-5 S	4080.00	0.00	TOFTE FM	
6507/3-5 S	4113.00	0.00	TILJE FM	
6507/3-5 S	4216.00	0.00	ÅRE FM	
6507/5-1	347.00	0.00	NORDLAND GP	
6507/5-1	606.00	0.00	NAUST FM	
6507/5-1	1381.00	0.00	KAI FM	
6507/5-1	1802.00	0.00	HORDALAND GP	
6507/5-1	1802.00	0.00	BRYGGE FM	
6507/5-1	1987.00	0.00	ROGALAND GP	
6507/5-1	1987.00	0.00	TARE FM	
6507/5-1	2032.00	0.00	TANG FM	
