Well,Top depth,Base depth,Legend
33/9-9,2853.5,2866.0,22
33/9-9,2866.0,2876.5,23
33/9-9,2444.3,2444.8,3
33/9-9,2446.3,2455.3,4
33/9-9,2455.3,2468.3,5
33/9-9,2468.3,2482.3,6
33/9-9,2482.3,2500.6,7
33/9-9,2500.6,2517.8,8
33/9-9,2719.0,2722.3,9
33/9-A-17,3257.0,3275.9,1
33/9-A-17,3275.9,3288.0,2
33/9-A-17,3288.9,3316.0,3
33/9-A-17,3316.5,3333.0,4
33/9-A-17,3335.5,3345.0,5
33/9-A-17,3345.3,3369.0,6
33/9-A-17,3370.3,3398.0,7
33/9-A-18,3097.0,3115.5,1
33/9-A-18,3115.5,3134.0,2
33/9-A-2,4003.6,4031.1,1
33/9-A-22,3631.0,3658.5,1
33/9-A-22,3658.5,3686.0,2
33/9-A-22,3686.0,3713.6,3
33/9-A-22,3713.5,3733.2,4
33/9-A-22,3737.5,3748.0,5
33/9-A-22,3748.0,3767.35,6
33/9-A-23,2463.0,2467.6,1
33/9-A-23,2561.5,2563.58,10
33/9-A-23,2579.5,2582.57,11
33/9-A-23,2587.4,2605.24,12
33/9-A-23,2605.4,2623.3,13
33/9-A-23,2623.4,2641.4,14
33/9-A-23,2641.4,2644.23,15
33/9-A-23,2645.0,2662.6,16
33/9-A-23,2967.9,2985.9,17
33/9-A-23,2985.9,3004.0,18
33/9-A-23,3004.0,3022.0,19
33/9-A-23,2473.0,2479.0,2
33/9-A-23,2479.0,2495.27,3
33/9-A-23,2496.5,2505.2,4
33/9-A-23,2505.5,2517.0,5
33/9-A-23,2517.0,2527.7,6
33/9-A-23,2528.0,2530.51,7
33/9-A-23,2532.0,2540.1,8
33/9-A-23,2543.5,2560.3,9
33/9-A-31,3236.1,3245.2,1
33/9-A-31,3450.21,3498.65,10
33/9-A-31,3477.0,3505.09,11
33/9-A-31,3507.0,3526.8,12
33/9-A-31,3255.0,3274.5,2
33/9-A-31,3284.8,3302.0,3
33/9-A-31,3302.0,3370.7,4
33/9-A-31,3321.0,3348.8,5
33/9-A-31,3349.0,3375.89,6
33/9-A-31,3376.86,3403.57,7
33/9-A-31,3404.24,3431.71,8
33/9-A-31,3431.71,3443.7,9
33/9-A-32,3395.0,3417.1,1
33/9-A-32,3417.7,3434.0,2
33/9-A-37,3392.0,3406.6,1
33/9-A-37,3408.0,3420.2,2
33/9-A-37,3423.0,3438.1,3
33/9-A-37,3440.0,3458.4,4
33/9-A-37,3458.4,3476.4,5
33/9-A-37,3476.4,3492.5,6
33/9-A-37,3494.5,3508.85,7
33/9-A-37,3508.5,3526.7,8
33/9-A-37 B,2511.0,2532.1,1
33/9-A-37 B,,0.0,10
33/9-A-37 B,2976.06,3007.35,11
33/9-A-37 B,3007.35,3031.85,12
33/9-A-37 B,3031.85,3104.09,13
33/9-A-37 B,3104.09,3183.08,14
33/9-A-37 B,3183.08,3232.71,15
33/9-A-37 B,2533.0,2569.8,2
33/9-A-37 B,2569.0,2602.4,3
33/9-A-37 B,2603.0,2639.35,4
33/9-A-37 B,2639.0,2693.35,5
33/9-A-37 B,2693.0,2748.1,6
33/9-A-37 B,2748.1,2820.95,7
33/9-A-37 B,2820.95,2830.23,8
33/9-A-37 B,2830.23,2903.1,9
33/9-A-42,3317.7,3321.28,1
33/9-A-42,3422.75,3439.27,10
33/9-A-42,3440.03,3448.48,11
33/9-A-42,3457.0,3472.1,12
33/9-A-42,3322.6,3330.8,2
33/9-A-42,3342.0,3353.0,3
33/9-A-42,3357.0,3367.34,4
33/9-A-42,3367.34,3370.86,5
33/9-A-42,3372.89,3378.08,6
33/9-A-42,3378.42,3387.78,7
33/9-A-42,3387.78,3404.24,8
33/9-A-42,3404.54,3422.75,9
33/9-A-9,3022.9,3040.9,1
33/9-A-9,3240.0,3264.8,10
33/9-A-9,3040.9,3059.8,2
33/9-A-9,3059.8,3087.8,3
33/9-A-9,3087.8,3115.8,4
33/9-A-9,3115.8,3125.9,5
33/9-A-9,3128.3,3156.0,6
33/9-A-9,3156.0,3183.4,7
33/9-A-9,3190.0,3211.9,8
33/9-A-9,3212.0,3238.65,9
33/9-C-11,3051.0,3094.6,1
33/9-C-11,3100.0,3123.4,2
33/9-C-11,3124.0,3150.6,3
33/9-C-11,3521.0,3548.73,4
33/9-C-13,3082.0,3103.6,1
33/9-C-13,3221.0,3248.7,10
33/9-C-13,3248.5,3274.0,11
33/9-C-13,3276.0,3300.8,12
33/9-C-13,3109.0,3109.5,2
33/9-C-13,3110.0,3120.4,3
33/9-C-13,3121.0,3128.5,4
33/9-C-13,3128.5,3136.0,5
33/9-C-13,3136.0,3154.0,6
33/9-C-13,3154.0,3164.9,7
33/9-C-13,3165.0,3192.8,8
33/9-C-13,3193.0,3220.9,9
33/9-C-21,3055.0,3081.4,1
33/9-C-21,3083.0,3110.3,2
33/9-C-21,3111.0,3137.8,3
33/9-C-21,3138.0,3165.9,4
33/9-C-21,3166.0,3193.7,5
33/9-C-21,3193.0,3212.7,6
33/9-C-25,3328.0,3348.5,1
33/9-C-25,3349.0,3376.25,2
33/9-C-25,3376.0,3403.8,3
33/9-C-25,3404.0,3431.3,4
33/9-C-27,3182.0,3201.5,1
33/9-C-27,3202.0,3202.3,2
33/9-C-27,3213.0,3223.3,3
33/9-C-27,3242.0,3247.8,4
33/9-C-30,4457.0,4512.0,1
33/9-C-30,4512.0,4567.0,2
33/9-C-30,4567.0,4622.0,3
33/9-C-30,4622.0,4644.5,4
33/9-C-30,4644.5,4671.0,5
33/9-C-30,4671.5,4717.0,6
33/9-C-30,4718.5,4773.0,7
33/9-C-31,2971.0,2989.0,1
33/9-C-31,3306.0,3333.6,10
33/9-C-31,3333.0,3360.0,11
33/9-C-31,3360.0,3387.0,12
33/9-C-31,3387.0,3414.1,13
33/9-C-31,3414.0,3441.0,14
33/9-C-31,2989.0,2994.5,2
33/9-C-31,2994.5,3000.1,3
33/9-C-31,3004.5,3015.7,4
33/9-C-31,3015.5,3026.0,5
33/9-C-31,3026.0,3053.8,6
33/9-C-31,3225.0,3251.7,7
33/9-C-31,3252.0,3279.3,8
33/9-C-31,3279.0,3306.0,9
33/9-C-37,2988.0,2998.5,1
33/9-C-37,2998.5,3015.6,2
33/9-C-37,3017.0,3031.5,3
33/9-C-37,3035.9,3043.0,4
33/9-C-37,3042.0,3053.7,5
33/9-C-37,3069.5,3097.0,6
33/9-C-37,3097.0,3121.3,7
33/9-C-38,2792.0,2819.5,1
33/9-C-38,2819.5,2847.0,2
33/9-C-40,3753.0,3753.8,1
33/9-C-40,3755.8,3758.5,2
33/9-C-40,3761.5,3762.16,3
33/9-C-40,3779.0,3779.98,4
33/9-C-42,3217.2,3230.2,1
33/9-C-42,3446.8,3474.8,10
33/9-C-42,3474.7,3502.6,11
33/9-C-42,3230.0,3258.0,2
33/9-C-42,3257.6,3285.2,3
33/9-C-42,3285.6,3313.4,4
33/9-C-42,3313.5,3336.4,5
33/9-C-42,3336.4,3364.3,6
33/9-C-42,3364.3,3391.0,7
33/9-C-42,3391.25,3418.9,8
33/9-C-42,3418.9,3446.8,9
33/9-C-5,3658.0,3678.9,1
33/9-C-5,3681.6,3737.0,2
33/9-C-5,3737.0,3778.0,3
33/9-C-5,3778.0,3830.0,4
33/9-C-5,3831.0,3832.0,5
33/9-C-5,3833.0,3860.5,6
33/9-C-6,3755.0,3779.4,1
33/9-C-6,3778.5,3800.0,2
33/9-C-6,3800.0,3831.5,3
33/9-C-6,3832.0,3861.7,4
33/9-C-6,3861.7,3880.6,5
33/9-C-6,3879.7,3929.7,6
33/9-C-6,3929.7,3973.7,7
33/9-E-1 H,2879.0,2906.4,1
33/9-E-1 H,2906.5,2933.6,2
33/9-E-1 H,3106.0,3132.4,3
33/9-E-1 H,3133.0,3160.0,4
33/9-E-1 H,3160.5,3170.67,5
33/9-F-2 H,2922.0,2949.3,1
33/9-F-2 H,2949.0,2957.7,2
33/9-F-2 H,2957.7,2985.11,3
33/9-G-3 H,3524.0,3530.5,1
33/9-G-3 H,3530.5,3572.4,2
33/9-L-3 H,2612.0,2640.0,1
33/9-L-3 H,2640.0,2650.0,2
33/9-L-3 H,2653.0,2681.5,3
33/9-L-3 H,2681.5,2710.1,4
33/9-L-4 H,2852.0,2852.08,1
33/9-L-4 H,2854.6,2875.0,2
33/9-L-4 H,2875.0,2903.3,3
33/9-M-1 H,2490.0,2506.7,1
33/9-M-1 H,2508.0,2528.86,2
33/9-M-1 H,2529.0,2533.7,3
33/9-M-1 H,2535.0,2550.0,4
33/9-M-2 H,4008.0,4011.5,1
33/9-M-2 H,4013.0,4015.5,2
33/9-M-2 H,4015.5,4020.0,3
33/9-M-2 H,4020.0,4030.6,4
33/9-M-2 H,4031.0,4058.5,5
33/9-M-2 H,4058.5,4087.07,6
33/9-M-4 H,3569.0,3596.6,1
34/10-1,1782.0,1785.85,1
34/10-1,1911.3,1922.11,10
34/10-1,1923.1,1938.75,11
34/10-1,1938.75,1951.13,12
34/10-1,2232.5,2244.5,13
34/10-1,1790.5,1792.8,2
34/10-1,1802.5,1815.55,3
34/10-1,1819.0,1835.6,4
34/10-1,1835.8,1853.26,5
34/10-1,1853.26,1862.25,6
34/10-1,1865.36,1873.76,7
34/10-1,1875.0,1889.5,8
34/10-1,1893.5,1911.3,9
34/10-11,1870.0,1879.74,1
34/10-11,1887.0,1890.7,2
34/10-11,1891.5,1893.8,3
34/10-11,1899.0,1906.5,4
34/10-11,1909.0,1920.0,5
34/10-11,1920.0,1925.6,6
34/10-12,2037.0,2041.0,1
34/10-13,1931.1,1931.28,1
34/10-13,2011.5,2017.5,10
34/10-13,2018.5,2034.1,11
34/10-13,2035.0,2044.65,12
34/10-13,2047.2,2062.9,13
34/10-13,2065.5,2075.4,14
34/10-13,2077.0,2085.0,15
34/10-13,3373.5,3390.06,16
34/10-13,1931.3,1941.8,2
34/10-13,,0.0,3
34/10-13,1944.0,1959.8,4
34/10-13,1961.0,1961.85,5
34/10-13,1963.0,1973.65,6
34/10-13,1974.0,1987.3,7
34/10-13,1988.0,1997.15,8
34/10-13,2003.0,2011.15,9
34/10-14,1889.0,1895.9,1
34/10-14,2210.0,2224.45,10
34/10-14,1907.8,1921.9,2
34/10-14,1925.0,1932.7,3
34/10-14,1939.5,1949.4,4
34/10-14,1957.0,1972.5,5
34/10-14,1972.5,1990.4,6
34/10-14,1991.0,2009.4,7
34/10-14,2010.0,2028.0,8
34/10-14,2028.0,2047.0,9
34/10-15,1870.0,1879.5,1
34/10-15,2316.5,2322.0,10
34/10-15,1888.0,1897.0,2
34/10-15,1900.0,1905.7,3
34/10-15,1917.0,1923.0,4
34/10-15,1935.0,1940.7,5
34/10-15,2170.0,2187.0,6
34/10-15,2187.5,2199.8,7
34/10-15,2201.0,2211.4,8
34/10-15,2301.0,2314.8,9
34/10-16,3170.0,3175.35,1
34/10-16,3311.0,3322.0,10
34/10-16,3323.0,3341.4,11
34/10-16,3341.4,3348.4,12
34/10-16,3348.1,3356.0,13
34/10-16,3359.0,3363.0,14
34/10-16,3363.0,3369.0,15
34/10-16,3369.0,3378.0,16
34/10-16,3378.0,3387.0,17
34/10-16,3387.0,3395.75,18
34/10-16,3396.0,3413.4,19
34/10-16,3177.0,3195.0,2
34/10-16,3414.0,3430.5,20
34/10-16,3431.0,3447.91,21
34/10-16,3450.0,3465.75,22
34/10-16,3811.0,3829.4,23
34/10-16,3195.0,3211.8,3
34/10-16,3219.0,3228.45,4
34/10-16,3229.0,3246.95,5
34/10-16,3247.0,3260.47,6
34/10-16,3261.0,3279.0,7
34/10-16,3280.0,3297.0,8
34/10-16,3298.0,3308.0,9
34/10-17,2681.3,2699.3,1
34/10-17,2840.0,2858.0,10
34/10-17,2858.0,2875.67,11
34/10-17,2876.0,2894.3,12
34/10-17,2894.0,2909.68,13
34/10-17,2912.0,2930.0,14
34/10-17,2930.0,2948.25,15
34/10-17,2948.0,2965.83,16
34/10-17,2700.07,2718.07,2
34/10-17,2718.04,2736.4,3
34/10-17,2736.0,2754.0,4
34/10-17,2754.0,2771.34,5
34/10-17,2772.0,2790.0,6
34/10-17,2790.0,2808.54,7
34/10-17,2808.0,2826.22,8
34/10-17,2826.0,2840.33,9
34/10-18,2344.0,2357.0,1
34/10-18,2361.0,2368.0,2
34/10-18,2376.5,2394.0,3
34/10-19,1763.0,1780.7,1
34/10-19,1847.0,1855.7,2
34/10-19,1856.5,1874.4,3
34/10-2,3031.0,3041.2,1
34/10-2,3103.0,3113.6,2
34/10-2,3338.0,3345.23,3
34/10-2,3345.23,3361.43,4
34/10-2,3363.5,3366.3,5
34/10-2,3366.6,3371.85,6
34/10-2,3371.85,3382.4,7
34/10-2,3382.4,3390.1,8
34/10-21,3289.0,3306.25,1
34/10-21,3307.0,3331.4,2
34/10-21,3333.91,3359.0,3
34/10-21,3361.5,3383.22,4
34/10-21,3970.0,3973.6,5
34/10-21,3973.5,3985.4,6
34/10-22,,0.0,1
34/10-22,,0.0,2
34/10-22,428.0,432.2,3
34/10-22,,0.0,4
34/10-22,,0.0,5
34/10-22,448.05,457.16,6
34/10-22,465.06,466.5,7
34/10-22,466.5,474.0,8
34/10-23,4082.0,4100.59,1
34/10-23,4253.0,4279.4,10
34/10-23,4280.0,4308.0,11
34/10-23,4103.0,4130.5,2
34/10-23,4130.5,4144.0,3
34/10-23,4144.2,4167.0,4
34/10-23,4167.5,4169.0,5
34/10-23,4169.7,4197.0,6
34/10-23,4197.6,4210.0,7
34/10-23,4211.6,4224.0,8
34/10-23,4225.1,4253.0,9
34/10-3,1904.0,1918.7,1
34/10-3,1919.4,1928.8,2
34/10-3,1930.9,1933.35,3
34/10-3,1936.1,1947.7,4
34/10-3,1953.2,1969.0,5
34/10-3,1971.1,1989.2,6
34/10-3,1991.9,2007.3,7
34/10-3,2007.3,2025.0,8
34/10-3,2467.0,2478.8,9
34/10-30,2942.4,2945.8,1
34/10-30,3252.5,3270.23,10
34/10-30,3270.5,3288.8,11
34/10-30,3288.8,3305.2,12
34/10-30,3306.0,3326.6,13
34/10-30,3411.0,3429.36,14
34/10-30,3429.0,3446.0,15
34/10-30,3446.5,3465.0,16
34/10-30,3465.0,3478.5,17
34/10-30,3543.0,3561.3,18
34/10-30,3561.5,3579.8,19
34/10-30,3125.0,3145.95,2
34/10-30,3547.95,3597.5,20
34/10-30,3597.5,3615.0,21
34/10-30,3615.5,3633.65,22
34/10-30,3146.0,3171.65,3
34/10-30,3173.0,3179.5,4
34/10-30,3179.5,3186.5,5
34/10-30,3186.5,3199.5,6
34/10-30,3199.5,3217.6,7
34/10-30,3217.5,3235.6,8
34/10-30,3235.5,3252.82,9
34/10-32,3176.0,3189.5,1
34/10-32,3359.0,3371.3,2
34/10-32,3373.0,3400.0,3
34/10-32,3400.0,3427.36,4
34/10-32,3427.4,3447.0,5
34/10-32,3707.0,3722.65,6
34/10-33,,0.0,1
34/10-33,3308.0,3336.0,10
34/10-33,3336.0,3348.9,11
34/10-33,3349.5,3373.0,12
34/10-33,3373.0,3382.5,13
34/10-33,3382.5,3410.3,14
34/10-33,3410.5,3434.9,15
34/10-33,3799.0,3815.65,16
34/10-33,3815.5,3825.9,17
34/10-33,3830.0,3840.0,18
34/10-33,3188.0,3197.0,2
34/10-33,3199.0,3218.7,3
34/10-33,3223.0,3234.7,4
34/10-33,3235.0,3250.9,5
34/10-33,3251.0,3271.0,6
34/10-33,3273.5,3283.16,7
34/10-33,3285.5,3298.0,8
34/10-33,3289.5,3307.6,9
34/10-33 B,3742.0,3751.0,1
34/10-33 B,3785.0,3790.56,2
34/10-33 B,3850.0,3859.8,3
34/10-34,1995.0,2011.0,1
34/10-34,2226.0,2254.0,10
34/10-34,2254.0,2273.0,11
34/10-34,2013.0,2039.0,2
34/10-34,2033.0,2067.82,3
34/10-34,2072.0,2096.0,4
34/10-34,2096.0,2121.25,5
34/10-34,2126.0,2150.0,6
34/10-34,2150.0,2170.0,7
34/10-34,2171.0,2198.0,8
34/10-34,2198.0,2226.2,9
34/10-35,3931.0,3938.0,1
34/10-35,4046.0,4056.6,10
34/10-35,4057.5,4063.6,11
34/10-35,4250.0,4275.6,12
34/10-35,4276.0,4286.9,13
34/10-35,3939.0,3944.0,2
34/10-35,,0.0,3
34/10-35,3949.5,3955.5,4
34/10-35,3968.0,3970.8,5
34/10-35,3984.0,3994.0,6
34/10-35,3994.0,4013.0,7
34/10-35,4013.0,4017.5,8
34/10-35,4018.0,4046.0,9
34/10-36,3029.0,3053.0,1
34/10-36,3363.0,3390.0,2
34/10-36,3390.0,3417.0,3
34/10-37,2626.0,2644.7,1
34/10-37,2645.0,2672.13,2
34/10-37 A,2664.0,2684.06,1
34/10-37 A,2684.5,2704.87,2
34/10-37 A,2705.5,2717.26,3
34/10-37 A,2720.5,2729.3,4
34/10-37 A,2731.0,2740.83,5
34/10-38 S,3140.0,3140.1,1
34/10-38 S,3465.0,3482.4,2
34/10-38 S,3482.4,3484.1,3
34/10-38 S,3485.0,3513.2,4
34/10-38 S,3513.35,3535.4,5
34/10-38 S,3537.0,3565.5,6
34/10-38 S,3565.5,3595.75,7
34/10-38 S,3598.0,3611.76,8
34/10-38 S,3613.0,3631.25,9
34/10-4,1826.0,1844.67,1
34/10-4,1845.0,1852.4,2
34/10-4,1857.0,1873.45,3
34/10-4,1873.45,1891.0,4
34/10-4,1891.0,1909.0,5
34/10-4,2350.5,2356.0,6
34/10-42 S,4109.0,4110.7,1
34/10-42 S,4217.0,4253.7,2
34/10-48 S,5174.0,5207.15,1
34/10-5,1910.68,1928.68,1
34/10-5,1930.0,1934.24,2
34/10-5,1949.2,1959.8,3
34/10-5,1967.4,1974.0,4
34/10-53 A,4560.0,4590.13,1
34/10-54 A,4252.0,4265.57,1
34/10-54 A,4468.0,4474.9,2
34/10-54 A,4481.0,4497.7,3
34/10-54 A,4498.0,4515.0,4
34/10-54 A,4515.12,4521.45,5
34/10-54 S,3957.0,3995.0,1
34/10-54 S,3997.0,4023.69,2
34/10-54 S,4024.0,4053.3,3
34/10-54 S,4053.3,4107.0,4
34/10-54 S,4107.0,4126.55,5
34/10-54 S,4179.0,4193.6,6
34/10-54 S,4195.0,4200.2,7
34/10-7,1813.0,1818.98,1
34/10-7,1821.0,1839.0,2
34/10-7,1839.0,1853.7,3
34/10-7,1857.0,1865.0,4
34/10-7,1875.0,1882.23,5
34/10-7,1942.0,1949.6,6
34/10-8,1823.0,1828.5,1
34/10-8,1925.0,1939.5,10
34/10-8,1939.5,1956.0,11
34/10-8,1956.0,1956.6,12
34/10-8,1964.0,1975.8,13
34/10-8,1828.5,1832.5,2
34/10-8,1839.0,1851.5,3
34/10-8,1856.5,1860.75,4
34/10-8,1861.5,1869.0,5
34/10-8,1877.0,1883.6,6
34/10-8,1885.0,1898.5,7
34/10-8,1898.5,1908.5,8
34/10-8,1908.5,1925.0,9
34/10-9,1850.0,1863.52,1
34/10-9,2089.0,2093.2,2
34/10-9,2094.0,2109.45,3
34/10-9,2112.0,2129.38,4
34/10-9 R,2400.0,2400.37,1
34/10-9 R,2400.5,2404.2,2
34/10-A-1 H,1782.0,1792.0,1
34/10-A-1 H,1792.0,1811.0,2
34/10-A-1 H,1811.0,1829.5,3
34/10-A-1 H,1829.5,1857.0,4
34/10-A-1 H,1857.0,1884.5,5
34/10-A-11,1900.0,1909.45,1
34/10-A-11,1910.0,1913.53,2
34/10-A-11,1923.0,1941.72,3
34/10-A-11,1942.5,1996.8,4
34/10-A-11,1996.8,2026.24,5
34/10-A-11,2028.0,2043.0,6
34/10-A-12,3130.0,3152.75,1
34/10-A-14,2249.0,2268.0,1
34/10-A-14,2277.0,2309.0,2
34/10-A-14,2315.5,2337.0,3
34/10-A-14,2338.7,2385.0,4
34/10-A-14,2385.8,2408.0,5
34/10-A-15,2528.5,2558.4,1
34/10-A-15,2561.0,2574.7,2
34/10-A-15,2574.7,2592.7,3
34/10-A-15,2597.0,2614.9,4
34/10-A-16,2362.5,2393.8,1
34/10-A-16,2403.0,2423.9,2
34/10-A-16,2425.0,2453.5,3
34/10-A-16,2455.5,2484.55,4
34/10-A-19,1955.0,1963.9,1
34/10-A-19,2009.5,2045.0,2
34/10-A-19,2045.5,2067.0,3
34/10-A-20 B,2994.0,3020.35,1
34/10-A-20 B,3021.0,3048.38,2
34/10-A-20 B,3048.0,3074.56,3
34/10-A-20 B,3075.0,3091.38,4
34/10-A-20 B,3092.7,3106.85,5
34/10-A-20 B,3107.7,3143.14,6
34/10-A-21,2734.0,2751.0,1
34/10-A-21,2765.0,2818.5,2
34/10-A-21,2819.0,2828.0,3
34/10-A-25 A,3480.0,3506.44,1
34/10-A-28,2310.0,2327.37,1
34/10-A-28,2328.0,2341.1,2
34/10-A-28,2342.0,2368.83,3
34/10-A-28,2369.0,2395.7,4
34/10-A-28,2396.0,2433.56,5
34/10-A-28,2240.0,2462.3,6
34/10-A-29,2728.5,2745.0,1
34/10-A-29,2745.0,2768.4,2
34/10-A-3 H,1791.5,1807.38,1
34/10-A-3 H,1809.5,1833.3,2
34/10-A-3 H,1835.0,1854.3,3
34/10-A-3 H,1857.5,1864.7,4
34/10-A-3 H,1871.5,1890.5,5
34/10-A-3 H,1890.5,1918.35,6
34/10-A-32 A,2595.5,2601.3,1
34/10-A-33,2517.0,2543.75,1
34/10-A-33,2544.5,2572.0,2
34/10-A-33,2573.5,2595.0,3
34/10-A-33,2596.7,2618.0,4
34/10-A-37,3291.5,3302.0,1
34/10-A-37,3305.5,3325.0,2
34/10-A-4 H,1483.0,1483.8,1
34/10-A-4 H,1708.0,1716.6,2
34/10-A-40,3464.0,3492.0,1
34/10-A-40,3492.0,3520.0,2
34/10-A-5 H,1461.05,1470.58,1
34/10-A-5 H,1621.0,1622.3,2
34/10-A-5 H,1785.0,1801.0,3
34/10-A-5 H,1811.0,1839.1,4
34/10-A-5 H,1839.1,1866.95,5
34/10-A-5 H,1866.95,1891.9,6
34/10-A-5 H,1893.3,1921.5,7
34/10-A-5 H,1921.5,1942.8,8
34/10-A-6 A,2577.0,2590.0,1
34/10-A-6 A,2604.0,2609.76,2
34/10-A-8,2024.0,2050.9,1
34/10-A-8,2051.0,2078.3,2
34/10-A-8,2078.5,2120.25,3
34/10-A-8,2127.0,2175.0,4
34/10-A-8,2178.5,2232.0,5
34/10-A-8,2232.3,2284.8,6
34/10-A-9 H,1849.0,1861.68,1
34/10-A-9 H,2206.4,2214.9,10
34/10-A-9 H,1868.0,1893.65,2
34/10-A-9 H,1894.0,1917.26,3
34/10-A-9 H,1917.26,1924.96,4
34/10-A-9 H,1925.0,1948.94,5
34/10-A-9 H,1952.0,1978.62,6
34/10-A-9 H,1979.0,2006.05,7
34/10-A-9 H,2007.0,2034.75,8
34/10-A-9 H,2179.0,2206.4,9
34/10-B-1,2039.0,2066.65,1
34/10-B-1,2066.65,2121.6,2
34/10-B-1,2121.6,2175.0,3
34/10-B-1,2176.5,2231.6,4
34/10-B-1,2231.6,2286.2,5
34/10-B-10,3134.0,3161.7,1
34/10-B-10 A,3184.0,3193.24,1
34/10-B-10 A,3267.0,3276.0,2
34/10-B-10 A,3276.0,3297.8,3
34/10-B-11,3150.5,3166.83,1
34/10-B-11,3455.5,3459.6,2
34/10-B-11,3472.0,3488.7,3
34/10-B-12,2707.0,2758.38,1
34/10-B-12,2761.0,2815.0,2
34/10-B-12,2815.0,2850.0,3
34/10-B-12,2852.0,2873.9,4
34/10-B-12,2881.0,2899.0,5
34/10-B-12,2899.0,2912.15,6
34/10-B-12,2913.0,2942.5,7
34/10-B-12,2943.0,2956.38,8
34/10-B-12,2963.0,2981.95,9
34/10-B-14,3749.0,3775.7,1
34/10-B-14,3776.0,3789.85,2
34/10-B-18,4095.0,4106.6,1
34/10-B-18,4354.6,4376.0,10
34/10-B-18,4378.5,4388.0,11
34/10-B-18,4387.7,4395.1,12
34/10-B-18,4106.0,4133.0,2
34/10-B-18,4133.0,4143.9,3
34/10-B-18,4144.7,4170.0,4
34/10-B-18,4170.2,4188.0,5
34/10-B-18,4188.0,4216.5,6
34/10-B-18,4216.5,4244.0,7
34/10-B-18,4300.5,4337.4,8
34/10-B-18,4327.5,4351.7,9
34/10-B-2,2475.0,2501.36,1
34/10-B-2,2502.0,2530.75,2
34/10-B-2,2536.0,2591.2,3
34/10-B-21,3262.0,3262.7,1
34/10-B-21,2390.0,2420.35,2
34/10-B-4,2771.0,2798.2,1
34/10-B-4,2799.0,2854.2,2
34/10-B-5,3185.0,3218.0,1
34/10-B-9,2011.0,2037.1,1
34/10-B-9,2038.0,2047.9,2
34/10-B-9,2050.5,2056.2,3
34/10-B-9,2058.0,2076.8,4
34/10-B-9,2080.0,2095.6,5
34/10-B-9,2097.5,2119.33,6
34/10-C-1,2066.0,2091.1,1
34/10-C-1,2091.1,2142.2,2
34/10-C-1,2351.0,2376.85,3
34/10-C-10,3545.0,3572.5,1
34/10-C-10,3572.5,3602.7,2
34/10-C-12,2966.0,3002.9,1
34/10-C-12,3003.0,3033.95,2
34/10-C-13,,0.0,1
34/10-C-13,,0.0,2
34/10-C-13,2584.0,2592.0,3
34/10-C-13,2592.0,2601.71,4
34/10-C-13,2601.71,2625.0,5
34/10-C-13,2629.0,2647.62,6
34/10-C-13,,0.0,7
34/10-C-13,2656.5,2674.0,8
34/10-C-13,2674.5,2711.0,9
34/10-C-2,2270.5,2297.1,1
34/10-C-2,2457.0,2484.15,10
34/10-C-2,2484.0,2537.95,11
34/10-C-2,2538.0,2560.33,12
34/10-C-2,2585.0,2605.2,13
34/10-C-2,2297.5,2336.6,2
34/10-C-2,2337.0,2356.8,3
34/10-C-2,2358.0,2382.0,4
34/10-C-2,2383.5,2411.55,5
34/10-C-2,2415.0,2433.88,6
34/10-C-2,2436.0,2337.96,7
34/10-C-2,2438.0,2440.0,8
34/10-C-2,2441.0,2455.68,9
34/10-C-20,4293.15,4299.26,1
34/10-C-20,4299.26,4304.86,2
34/10-C-20,4306.0,4318.95,3
34/10-C-20,4320.0,4321.09,4
34/10-C-21,2285.0,2299.2,1
34/10-C-21,2301.5,2312.5,2
34/10-C-21,2312.5,2325.0,3
34/10-C-21,2325.0,2336.0,4
34/10-C-21,2336.0,2363.0,5
34/10-C-21,2363.0,2378.0,6
34/10-C-21,2378.0,2383.86,7
34/10-C-21,2384.0,2400.09,8
34/10-C-23,2706.0,2726.0,1
34/10-C-23,2730.0,2732.9,2
34/10-C-23,2749.0,2775.33,3
34/10-C-23,2776.0,2797.2,4
34/10-C-23,2799.0,2822.7,5
34/10-C-23,2826.0,2834.8,6
34/10-C-23,2835.0,2840.7,7
34/10-C-26,2163.0,2177.2,1
34/10-C-29,3742.0,3760.6,1
34/10-C-29,3762.0,3779.53,2
34/10-C-29,3780.0,3791.0,3
34/10-C-29,3992.0,4015.0,4
34/10-C-3,2351.0,2375.7,1
34/10-C-3,2377.0,2431.0,2
34/10-C-3,2431.0,2456.4,3
34/10-C-3,2547.0,2555.3,4
34/10-C-3,2555.3,2569.0,5
34/10-C-3,2569.0,2619.87,6
34/10-C-32,3883.0,3910.0,1
34/10-C-32,4868.0,4889.6,2
34/10-C-38 A,3056.0,3057.3,1
34/10-C-38 A,3109.36,3129.56,2
34/10-C-38 A,3129.8,3130.6,3
34/10-C-38 A,3132.9,3155.7,4
34/10-C-38 A,3159.4,3198.07,5
34/10-C-4,2815.0,2818.3,1
34/10-C-4,3016.5,3064.6,10
34/10-C-4,2820.0,2843.7,2
34/10-C-4,2846.5,2858.0,3
34/10-C-4,2859.0,2886.0,4
34/10-C-4,2886.0,2907.5,5
34/10-C-4,2907.0,2933.7,6
34/10-C-4,2934.0,2961.3,7
34/10-C-4,2961.5,2989.3,8
34/10-C-4,2989.0,3016.6,9
